,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
799,0.501,0.943,8,-5.891,0,0.351,0.00289,0.0,0.253,0.591,93.353,audio_features,781OI93xJMQvPfWAFvqjqf,spotify:track:781OI93xJMQvPfWAFvqjqf,https://api.spotify.com/v1/tracks/781OI93xJMQvPfWAFvqjqf,https://api.spotify.com/v1/audio-analysis/781OI93xJMQvPfWAFvqjqf,227000,4,rap
800,0.908,0.758,9,-4.753,0,0.174,0.0687,0.0,0.0783,0.87,148.015,audio_features,7BMO7O7ImjV8HNTH74Tshv,spotify:track:7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/tracks/7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/audio-analysis/7BMO7O7ImjV8HNTH74Tshv,297840,4,rap
801,0.798,0.59,6,-6.442,0,0.222,0.225,0.0,0.707,0.686,90.075,audio_features,7BMPSMifdmYeAW8RPIrqwb,spotify:track:7BMPSMifdmYeAW8RPIrqwb,https://api.spotify.com/v1/tracks/7BMPSMifdmYeAW8RPIrqwb,https://api.spotify.com/v1/audio-analysis/7BMPSMifdmYeAW8RPIrqwb,288493,4,rap
802,0.755,0.732,10,-5.823,0,0.0673,0.0104,6.66e-06,0.228,0.614,92.07,audio_features,7EKMenxDszVNsX8VjxOXGX,spotify:track:7EKMenxDszVNsX8VjxOXGX,https://api.spotify.com/v1/tracks/7EKMenxDszVNsX8VjxOXGX,https://api.spotify.com/v1/audio-analysis/7EKMenxDszVNsX8VjxOXGX,229789,4,rap
803,0.857,0.741,2,-3.361,1,0.317,0.0751,0.0,0.524,0.848,94.205,audio_features,7EV37bmY3qzHzf8PA3ueMv,spotify:track:7EV37bmY3qzHzf8PA3ueMv,https://api.spotify.com/v1/tracks/7EV37bmY3qzHzf8PA3ueMv,https://api.spotify.com/v1/audio-analysis/7EV37bmY3qzHzf8PA3ueMv,219960,4,rap
804,0.683,0.916,1,-3.857,1,0.429,0.169,1.63e-05,0.126,0.553,93.488,audio_features,7F9FgsJXWvFENrhLYtYymg,spotify:track:7F9FgsJXWvFENrhLYtYymg,https://api.spotify.com/v1/tracks/7F9FgsJXWvFENrhLYtYymg,https://api.spotify.com/v1/audio-analysis/7F9FgsJXWvFENrhLYtYymg,173009,4,rap
805,0.678,0.794,10,-6.186,0,0.14,0.274,1.68e-06,0.124,0.54,87.374,audio_features,7G3lxTsMfSx4yarMkfgnTC,spotify:track:7G3lxTsMfSx4yarMkfgnTC,https://api.spotify.com/v1/tracks/7G3lxTsMfSx4yarMkfgnTC,https://api.spotify.com/v1/audio-analysis/7G3lxTsMfSx4yarMkfgnTC,290573,4,rap
806,0.792,0.817,6,-3.505,1,0.226,0.0242,0.031,0.263,0.79,91.886,audio_features,7HVcSHersKwIn4VjqXEhLS,spotify:track:7HVcSHersKwIn4VjqXEhLS,https://api.spotify.com/v1/tracks/7HVcSHersKwIn4VjqXEhLS,https://api.spotify.com/v1/audio-analysis/7HVcSHersKwIn4VjqXEhLS,278493,4,rap
807,0.758,0.698,1,-7.843,1,0.17,0.0231,1.41e-06,0.418,0.741,104.03,audio_features,7KlaP319RbO5CdZ9a6JlNJ,spotify:track:7KlaP319RbO5CdZ9a6JlNJ,https://api.spotify.com/v1/tracks/7KlaP319RbO5CdZ9a6JlNJ,https://api.spotify.com/v1/audio-analysis/7KlaP319RbO5CdZ9a6JlNJ,226040,4,rap
808,0.759,0.916,1,-3.971,1,0.381,0.19,0.0,0.269,0.494,102.771,audio_features,7KnDRaA97mJWSxjmMRExHW,spotify:track:7KnDRaA97mJWSxjmMRExHW,https://api.spotify.com/v1/tracks/7KnDRaA97mJWSxjmMRExHW,https://api.spotify.com/v1/audio-analysis/7KnDRaA97mJWSxjmMRExHW,285907,4,rap
809,0.872,0.413,6,-13.99,0,0.178,0.00685,0.0505,0.0839,0.307,101.224,audio_features,7KqCsGOyUOiwA59B3wgmnr,spotify:track:7KqCsGOyUOiwA59B3wgmnr,https://api.spotify.com/v1/tracks/7KqCsGOyUOiwA59B3wgmnr,https://api.spotify.com/v1/audio-analysis/7KqCsGOyUOiwA59B3wgmnr,249640,4,rap
810,0.72,0.701,10,-6.471,0,0.297,0.0127,0.0,0.237,0.621,87.698,audio_features,7MIuB7fQ3XifNnChQhwCfO,spotify:track:7MIuB7fQ3XifNnChQhwCfO,https://api.spotify.com/v1/tracks/7MIuB7fQ3XifNnChQhwCfO,https://api.spotify.com/v1/audio-analysis/7MIuB7fQ3XifNnChQhwCfO,230067,4,rap
811,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-06,0.237,0.241,94.828,audio_features,7N1Vjtzr1lmmCW9iasQ8YO,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/tracks/7N1Vjtzr1lmmCW9iasQ8YO,https://api.spotify.com/v1/audio-analysis/7N1Vjtzr1lmmCW9iasQ8YO,224533,4,rap
812,0.825,0.639,4,-6.607,1,0.189,0.0736,0.0224,0.0612,0.866,97.389,audio_features,7aRGb3vZGMLNpK2PEdUjdA,spotify:track:7aRGb3vZGMLNpK2PEdUjdA,https://api.spotify.com/v1/tracks/7aRGb3vZGMLNpK2PEdUjdA,https://api.spotify.com/v1/audio-analysis/7aRGb3vZGMLNpK2PEdUjdA,286200,4,rap
813,0.771,0.844,8,-3.727,1,0.244,0.00453,0.0,0.0878,0.745,92.819,audio_features,7ayvogaTHfsRFT24kA0j0W,spotify:track:7ayvogaTHfsRFT24kA0j0W,https://api.spotify.com/v1/tracks/7ayvogaTHfsRFT24kA0j0W,https://api.spotify.com/v1/audio-analysis/7ayvogaTHfsRFT24kA0j0W,237040,4,rap
814,0.491,0.89,6,-5.897,0,0.43,0.00792,0.0,0.11,0.434,88.514,audio_features,7burCKJdWHtTgzJws2RddP,spotify:track:7burCKJdWHtTgzJws2RddP,https://api.spotify.com/v1/tracks/7burCKJdWHtTgzJws2RddP,https://api.spotify.com/v1/audio-analysis/7burCKJdWHtTgzJws2RddP,234453,4,rap
815,0.881,0.805,5,-4.372,1,0.18,0.0366,0.0,0.0609,0.355,124.067,audio_features,7cllaKqa1LJpNHuSSL1ODO,spotify:track:7cllaKqa1LJpNHuSSL1ODO,https://api.spotify.com/v1/tracks/7cllaKqa1LJpNHuSSL1ODO,https://api.spotify.com/v1/audio-analysis/7cllaKqa1LJpNHuSSL1ODO,163318,4,rap
816,0.685,0.803,2,-4.251,1,0.156,0.0601,0.0,0.546,0.799,107.005,audio_features,7dyluIqv7QYVTXXZiMWPHW,spotify:track:7dyluIqv7QYVTXXZiMWPHW,https://api.spotify.com/v1/tracks/7dyluIqv7QYVTXXZiMWPHW,https://api.spotify.com/v1/audio-analysis/7dyluIqv7QYVTXXZiMWPHW,205280,4,rap
817,0.536,0.948,5,-3.08,0,0.38,0.158,0.0,0.356,0.761,186.068,audio_features,7fXb8yG4gCsioqzJNZOv69,spotify:track:7fXb8yG4gCsioqzJNZOv69,https://api.spotify.com/v1/tracks/7fXb8yG4gCsioqzJNZOv69,https://api.spotify.com/v1/audio-analysis/7fXb8yG4gCsioqzJNZOv69,286267,4,rap
818,0.9,0.427,1,-8.843,1,0.25,0.0243,8.95e-05,0.0428,0.729,97.027,audio_features,7fvhFcos6XL4KhJsm6TPlC,spotify:track:7fvhFcos6XL4KhJsm6TPlC,https://api.spotify.com/v1/tracks/7fvhFcos6XL4KhJsm6TPlC,https://api.spotify.com/v1/audio-analysis/7fvhFcos6XL4KhJsm6TPlC,279267,4,rap
819,0.82,0.723,1,-6.209,1,0.313,0.103,0.0,0.287,0.88,134.13,audio_features,7gKKdbChJn54TKui0ADPWp,spotify:track:7gKKdbChJn54TKui0ADPWp,https://api.spotify.com/v1/tracks/7gKKdbChJn54TKui0ADPWp,https://api.spotify.com/v1/audio-analysis/7gKKdbChJn54TKui0ADPWp,91040,4,rap
820,0.821,0.703,11,-8.464,0,0.24,0.192,0.0,0.0816,0.536,105.154,audio_features,7hfRrdFJgFKK3cJ4rmkecE,spotify:track:7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/tracks/7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/audio-analysis/7hfRrdFJgFKK3cJ4rmkecE,203627,4,rap
821,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,audio_features,7iL6o9tox1zgHpKUfh9vuC,spotify:track:7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,193467,4,rap
822,0.672,0.777,9,-4.238,0,0.0956,0.0379,0.00141,0.159,0.238,90.575,audio_features,7jIujRjK5JKNrMCcAvYUTN,spotify:track:7jIujRjK5JKNrMCcAvYUTN,https://api.spotify.com/v1/tracks/7jIujRjK5JKNrMCcAvYUTN,https://api.spotify.com/v1/audio-analysis/7jIujRjK5JKNrMCcAvYUTN,305573,4,rap
823,0.636,0.684,4,-6.824,0,0.282,0.00433,0.00382,0.345,0.515,160.047,audio_features,7jQ2xkCvKYQSMmAuJUpo1Z,spotify:track:7jQ2xkCvKYQSMmAuJUpo1Z,https://api.spotify.com/v1/tracks/7jQ2xkCvKYQSMmAuJUpo1Z,https://api.spotify.com/v1/audio-analysis/7jQ2xkCvKYQSMmAuJUpo1Z,360856,4,rap
824,0.549,0.636,10,-3.923,0,0.376,0.395,0.0,0.0974,0.661,182.363,audio_features,7jdzEA44GdSp4laVCF3Ztw,spotify:track:7jdzEA44GdSp4laVCF3Ztw,https://api.spotify.com/v1/tracks/7jdzEA44GdSp4laVCF3Ztw,https://api.spotify.com/v1/audio-analysis/7jdzEA44GdSp4laVCF3Ztw,251547,4,rap
825,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.387,79.974,audio_features,7lQWRAjyhTpCWFC0jmclT4,spotify:track:7lQWRAjyhTpCWFC0jmclT4,https://api.spotify.com/v1/tracks/7lQWRAjyhTpCWFC0jmclT4,https://api.spotify.com/v1/audio-analysis/7lQWRAjyhTpCWFC0jmclT4,240693,4,rap
826,0.613,0.577,11,-8.01,1,0.458,0.0234,5.77e-05,0.381,0.745,127.926,audio_features,7m09XGYgt18A7GyxgFWWKh,spotify:track:7m09XGYgt18A7GyxgFWWKh,https://api.spotify.com/v1/tracks/7m09XGYgt18A7GyxgFWWKh,https://api.spotify.com/v1/audio-analysis/7m09XGYgt18A7GyxgFWWKh,208533,5,rap
827,0.865,0.503,4,-7.777,0,0.247,0.0398,0.0,0.31,0.835,82.981,audio_features,7ndRMU7ZmuGdTHGtnujaUR,spotify:track:7ndRMU7ZmuGdTHGtnujaUR,https://api.spotify.com/v1/tracks/7ndRMU7ZmuGdTHGtnujaUR,https://api.spotify.com/v1/audio-analysis/7ndRMU7ZmuGdTHGtnujaUR,270773,4,rap
828,0.504,0.782,1,-3.006,1,0.342,0.0506,0.0,0.0787,0.66,170.606,audio_features,7nh0HBrSbnmCfAraHcg7vK,spotify:track:7nh0HBrSbnmCfAraHcg7vK,https://api.spotify.com/v1/tracks/7nh0HBrSbnmCfAraHcg7vK,https://api.spotify.com/v1/audio-analysis/7nh0HBrSbnmCfAraHcg7vK,248893,4,rap
829,0.633,0.881,1,-3.526,0,0.171,0.549,0.0,0.267,0.571,74.965,audio_features,7qK3sX9MNReAgUQ6jdTAWC,spotify:track:7qK3sX9MNReAgUQ6jdTAWC,https://api.spotify.com/v1/tracks/7qK3sX9MNReAgUQ6jdTAWC,https://api.spotify.com/v1/audio-analysis/7qK3sX9MNReAgUQ6jdTAWC,176488,4,rap
830,0.847,0.744,1,-4.112,1,0.29,0.0975,0.0,0.0566,0.755,96.953,audio_features,7u9J3EWF9sMPDnecpOxtQd,spotify:track:7u9J3EWF9sMPDnecpOxtQd,https://api.spotify.com/v1/tracks/7u9J3EWF9sMPDnecpOxtQd,https://api.spotify.com/v1/audio-analysis/7u9J3EWF9sMPDnecpOxtQd,168520,4,rap
831,0.544,0.805,10,-2.765,0,0.408,0.0497,0.000365,0.145,0.668,166.061,audio_features,7uDGc9o2aRDrIwqrSgViDX,spotify:track:7uDGc9o2aRDrIwqrSgViDX,https://api.spotify.com/v1/tracks/7uDGc9o2aRDrIwqrSgViDX,https://api.spotify.com/v1/audio-analysis/7uDGc9o2aRDrIwqrSgViDX,231987,4,rap
832,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,audio_features,7vwkKw2Xd7Pks1X712Au0T,spotify:track:7vwkKw2Xd7Pks1X712Au0T,https://api.spotify.com/v1/tracks/7vwkKw2Xd7Pks1X712Au0T,https://api.spotify.com/v1/audio-analysis/7vwkKw2Xd7Pks1X712Au0T,230493,4,rap
833,0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,audio_features,7w9bgPAmPTtrkt2v16QWvQ,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,https://api.spotify.com/v1/tracks/7w9bgPAmPTtrkt2v16QWvQ,https://api.spotify.com/v1/audio-analysis/7w9bgPAmPTtrkt2v16QWvQ,326467,4,rap
834,0.414,0.112,5,-26.827,1,0.043,0.99,0.884,0.0706,0.661,152.608,audio_features,02Gg16pymdKDlCsO1F3LsE,spotify:track:02Gg16pymdKDlCsO1F3LsE,https://api.spotify.com/v1/tracks/02Gg16pymdKDlCsO1F3LsE,https://api.spotify.com/v1/audio-analysis/02Gg16pymdKDlCsO1F3LsE,239030,4,classical
835,0.249,0.316,1,-14.587,1,0.0368,0.792,0.963,0.294,0.32,153.897,audio_features,05XPxcgHp4I4CFlOhMnskS,spotify:track:05XPxcgHp4I4CFlOhMnskS,https://api.spotify.com/v1/tracks/05XPxcgHp4I4CFlOhMnskS,https://api.spotify.com/v1/audio-analysis/05XPxcgHp4I4CFlOhMnskS,229777,4,classical
836,0.533,0.0516,7,-25.902,1,0.0699,0.995,0.954,0.134,0.96,144.879,audio_features,08EFMTvFXuGG56CB7pzqGM,spotify:track:08EFMTvFXuGG56CB7pzqGM,https://api.spotify.com/v1/tracks/08EFMTvFXuGG56CB7pzqGM,https://api.spotify.com/v1/audio-analysis/08EFMTvFXuGG56CB7pzqGM,86475,3,classical
837,0.51,0.129,5,-18.155,0,0.0567,0.993,0.819,0.112,0.342,111.755,audio_features,0AM2Dqo8oDAFMthM9FcsNU,spotify:track:0AM2Dqo8oDAFMthM9FcsNU,https://api.spotify.com/v1/tracks/0AM2Dqo8oDAFMthM9FcsNU,https://api.spotify.com/v1/audio-analysis/0AM2Dqo8oDAFMthM9FcsNU,126520,4,classical
838,0.245,0.234,4,-17.484,1,0.0702,0.889,0.917,0.34,0.246,186.24,audio_features,0BbQDhTyS6D8ON5ryB8U5A,spotify:track:0BbQDhTyS6D8ON5ryB8U5A,https://api.spotify.com/v1/tracks/0BbQDhTyS6D8ON5ryB8U5A,https://api.spotify.com/v1/audio-analysis/0BbQDhTyS6D8ON5ryB8U5A,556985,3,classical
839,0.6,0.0883,0,-26.769,1,0.0548,0.916,0.926,0.155,0.568,124.042,audio_features,0BzAFOLddTM2ID5O7fbifa,spotify:track:0BzAFOLddTM2ID5O7fbifa,https://api.spotify.com/v1/tracks/0BzAFOLddTM2ID5O7fbifa,https://api.spotify.com/v1/audio-analysis/0BzAFOLddTM2ID5O7fbifa,100867,4,classical
840,0.469,0.0677,0,-25.013,1,0.0424,0.992,0.844,0.115,0.464,80.41,audio_features,0CU9oRq6jUw5WE0fN7Epdn,spotify:track:0CU9oRq6jUw5WE0fN7Epdn,https://api.spotify.com/v1/tracks/0CU9oRq6jUw5WE0fN7Epdn,https://api.spotify.com/v1/audio-analysis/0CU9oRq6jUw5WE0fN7Epdn,252660,4,classical
841,0.409,0.0378,0,-23.108,1,0.0715,0.994,0.923,0.102,0.112,107.051,audio_features,0DVSU4lJR60QYKBk87E6P9,spotify:track:0DVSU4lJR60QYKBk87E6P9,https://api.spotify.com/v1/tracks/0DVSU4lJR60QYKBk87E6P9,https://api.spotify.com/v1/audio-analysis/0DVSU4lJR60QYKBk87E6P9,477653,4,classical
842,0.228,0.163,2,-19.183,1,0.0449,0.973,0.388,0.134,0.0604,89.979,audio_features,0FEPld3DMAphnS5YU8Km1W,spotify:track:0FEPld3DMAphnS5YU8Km1W,https://api.spotify.com/v1/tracks/0FEPld3DMAphnS5YU8Km1W,https://api.spotify.com/v1/audio-analysis/0FEPld3DMAphnS5YU8Km1W,1464307,4,classical
843,0.267,0.0984,2,-20.6,1,0.035,0.962,0.848,0.162,0.356,151.754,audio_features,0IsapQqPQLlIvmYf1lgZnm,spotify:track:0IsapQqPQLlIvmYf1lgZnm,https://api.spotify.com/v1/tracks/0IsapQqPQLlIvmYf1lgZnm,https://api.spotify.com/v1/audio-analysis/0IsapQqPQLlIvmYf1lgZnm,238933,4,classical
844,0.286,0.21,8,-20.508,1,0.0402,0.994,0.928,0.18,0.702,172.997,audio_features,0Iv3GTLogDJsjygeLrgcYY,spotify:track:0Iv3GTLogDJsjygeLrgcYY,https://api.spotify.com/v1/tracks/0Iv3GTLogDJsjygeLrgcYY,https://api.spotify.com/v1/audio-analysis/0Iv3GTLogDJsjygeLrgcYY,216333,4,classical
845,0.584,0.329,10,-14.834,0,0.0417,0.555,0.0654,0.0836,0.617,116.474,audio_features,0J0kgUHdei9xvc59VFqrMZ,spotify:track:0J0kgUHdei9xvc59VFqrMZ,https://api.spotify.com/v1/tracks/0J0kgUHdei9xvc59VFqrMZ,https://api.spotify.com/v1/audio-analysis/0J0kgUHdei9xvc59VFqrMZ,163733,4,classical
846,0.324,0.572,5,-10.592,1,0.0387,0.807,0.79,0.162,0.326,104.726,audio_features,0LOrCAgSRmEPMgWT6QnSc9,spotify:track:0LOrCAgSRmEPMgWT6QnSc9,https://api.spotify.com/v1/tracks/0LOrCAgSRmEPMgWT6QnSc9,https://api.spotify.com/v1/audio-analysis/0LOrCAgSRmEPMgWT6QnSc9,292960,3,classical
847,0.605,0.235,10,-12.088,1,0.0341,0.954,0.696,0.0852,0.634,106.644,audio_features,0LtbZqCkTfkYyIMnsKCJOp,spotify:track:0LtbZqCkTfkYyIMnsKCJOp,https://api.spotify.com/v1/tracks/0LtbZqCkTfkYyIMnsKCJOp,https://api.spotify.com/v1/audio-analysis/0LtbZqCkTfkYyIMnsKCJOp,67573,4,classical
848,0.646,0.368,2,-12.803,1,0.0497,0.931,0.629,0.0943,0.468,111.719,audio_features,0NzSlcBUNgYkhbaL20cljR,spotify:track:0NzSlcBUNgYkhbaL20cljR,https://api.spotify.com/v1/tracks/0NzSlcBUNgYkhbaL20cljR,https://api.spotify.com/v1/audio-analysis/0NzSlcBUNgYkhbaL20cljR,137000,4,classical
849,0.566,0.393,2,-15.452,1,0.0306,0.498,0.878,0.187,0.818,105.102,audio_features,0SfYnAqZQZSKPARWt6j3uW,spotify:track:0SfYnAqZQZSKPARWt6j3uW,https://api.spotify.com/v1/tracks/0SfYnAqZQZSKPARWt6j3uW,https://api.spotify.com/v1/audio-analysis/0SfYnAqZQZSKPARWt6j3uW,245733,1,classical
850,0.346,0.276,5,-14.325,1,0.0335,0.938,0.812,0.201,0.334,136.611,audio_features,0W8JzTLN01jnqK9hko4Ck0,spotify:track:0W8JzTLN01jnqK9hko4Ck0,https://api.spotify.com/v1/tracks/0W8JzTLN01jnqK9hko4Ck0,https://api.spotify.com/v1/audio-analysis/0W8JzTLN01jnqK9hko4Ck0,417040,4,classical
851,0.348,0.471,10,-12.344,1,0.0319,0.957,0.896,0.156,0.877,174.359,audio_features,0YMMbBS4OaZHZB4fkd3e1Y,spotify:track:0YMMbBS4OaZHZB4fkd3e1Y,https://api.spotify.com/v1/tracks/0YMMbBS4OaZHZB4fkd3e1Y,https://api.spotify.com/v1/audio-analysis/0YMMbBS4OaZHZB4fkd3e1Y,214640,4,classical
852,0.477,0.101,9,-21.98,1,0.0544,0.987,0.888,0.0776,0.114,137.066,audio_features,0Z1RPYvglXvrGetJpfoT3M,spotify:track:0Z1RPYvglXvrGetJpfoT3M,https://api.spotify.com/v1/tracks/0Z1RPYvglXvrGetJpfoT3M,https://api.spotify.com/v1/audio-analysis/0Z1RPYvglXvrGetJpfoT3M,578971,4,classical
853,0.379,0.41,9,-14.768,1,0.0408,0.833,0.555,0.0644,0.72,78.519,audio_features,0a5pOZyrvDm0XpPc2sP1dI,spotify:track:0a5pOZyrvDm0XpPc2sP1dI,https://api.spotify.com/v1/tracks/0a5pOZyrvDm0XpPc2sP1dI,https://api.spotify.com/v1/audio-analysis/0a5pOZyrvDm0XpPc2sP1dI,177333,4,classical
854,0.331,0.238,6,-16.609,1,0.0448,0.987,0.898,0.115,0.184,88.084,audio_features,0aA14tRZAkMfyMg52X49Rk,spotify:track:0aA14tRZAkMfyMg52X49Rk,https://api.spotify.com/v1/tracks/0aA14tRZAkMfyMg52X49Rk,https://api.spotify.com/v1/audio-analysis/0aA14tRZAkMfyMg52X49Rk,366232,4,classical
855,0.319,0.373,2,-19.426,1,0.237,0.858,0.604,0.721,0.515,139.181,audio_features,0cPBzFFhZyeUpItYWzs0rE,spotify:track:0cPBzFFhZyeUpItYWzs0rE,https://api.spotify.com/v1/tracks/0cPBzFFhZyeUpItYWzs0rE,https://api.spotify.com/v1/audio-analysis/0cPBzFFhZyeUpItYWzs0rE,265353,4,classical
856,0.355,0.207,10,-18.406,1,0.0434,0.922,0.841,0.121,0.236,139.236,audio_features,0d4v4RqE2aIbZpewXIdyse,spotify:track:0d4v4RqE2aIbZpewXIdyse,https://api.spotify.com/v1/tracks/0d4v4RqE2aIbZpewXIdyse,https://api.spotify.com/v1/audio-analysis/0d4v4RqE2aIbZpewXIdyse,220920,4,classical
857,0.476,0.186,6,-25.136,1,0.0588,0.983,0.879,0.136,0.196,103.92,audio_features,0eVxixYBrhawjriI1Qzoge,spotify:track:0eVxixYBrhawjriI1Qzoge,https://api.spotify.com/v1/tracks/0eVxixYBrhawjriI1Qzoge,https://api.spotify.com/v1/audio-analysis/0eVxixYBrhawjriI1Qzoge,67573,4,classical
858,0.497,0.063,7,-26.654,1,0.0499,0.988,0.852,0.157,0.404,124.006,audio_features,0g1k29rXTj3JiRkLiQXYiX,spotify:track:0g1k29rXTj3JiRkLiQXYiX,https://api.spotify.com/v1/tracks/0g1k29rXTj3JiRkLiQXYiX,https://api.spotify.com/v1/audio-analysis/0g1k29rXTj3JiRkLiQXYiX,276630,4,classical
859,0.16,0.0754,7,-23.815,1,0.0478,0.962,0.882,0.116,0.1,135.807,audio_features,0g2naD7yms4MBvh7jpdf7w,spotify:track:0g2naD7yms4MBvh7jpdf7w,https://api.spotify.com/v1/tracks/0g2naD7yms4MBvh7jpdf7w,https://api.spotify.com/v1/audio-analysis/0g2naD7yms4MBvh7jpdf7w,208467,4,classical
860,0.34,0.152,5,-19.663,1,0.0566,0.909,0.826,0.0838,0.299,153.061,audio_features,0gRuXEQirSNw9KazC2FjIP,spotify:track:0gRuXEQirSNw9KazC2FjIP,https://api.spotify.com/v1/tracks/0gRuXEQirSNw9KazC2FjIP,https://api.spotify.com/v1/audio-analysis/0gRuXEQirSNw9KazC2FjIP,508213,4,classical
861,0.332,0.0849,4,-21.453,0,0.058,0.991,0.852,0.134,0.0891,67.151,audio_features,0gwACQhCKgkHcaft7AzcPR,spotify:track:0gwACQhCKgkHcaft7AzcPR,https://api.spotify.com/v1/tracks/0gwACQhCKgkHcaft7AzcPR,https://api.spotify.com/v1/audio-analysis/0gwACQhCKgkHcaft7AzcPR,831978,3,classical
862,0.274,0.382,2,-20.852,0,0.071,0.875,0.854,0.617,0.156,155.287,audio_features,0ifcvkm1OV6cgUOk95KRgH,spotify:track:0ifcvkm1OV6cgUOk95KRgH,https://api.spotify.com/v1/tracks/0ifcvkm1OV6cgUOk95KRgH,https://api.spotify.com/v1/audio-analysis/0ifcvkm1OV6cgUOk95KRgH,195227,4,classical
863,0.353,0.523,2,-10.721,1,0.0592,0.0274,0.658,0.668,0.201,118.172,audio_features,0kCaxaL8I2R0W5SpiituH4,spotify:track:0kCaxaL8I2R0W5SpiituH4,https://api.spotify.com/v1/tracks/0kCaxaL8I2R0W5SpiituH4,https://api.spotify.com/v1/audio-analysis/0kCaxaL8I2R0W5SpiituH4,22819,5,classical
864,0.426,0.137,0,-18.699,1,0.0451,0.982,0.926,0.0863,0.314,121.434,audio_features,0nK3DeuJ6gMqwaVBeFIrk2,spotify:track:0nK3DeuJ6gMqwaVBeFIrk2,https://api.spotify.com/v1/tracks/0nK3DeuJ6gMqwaVBeFIrk2,https://api.spotify.com/v1/audio-analysis/0nK3DeuJ6gMqwaVBeFIrk2,445227,4,classical
865,0.403,0.391,0,-16.275,1,0.0408,0.838,0.975,0.133,0.859,91.206,audio_features,0pBFsE8omgZRLcdGE8J7nN,spotify:track:0pBFsE8omgZRLcdGE8J7nN,https://api.spotify.com/v1/tracks/0pBFsE8omgZRLcdGE8J7nN,https://api.spotify.com/v1/audio-analysis/0pBFsE8omgZRLcdGE8J7nN,76013,4,classical
866,0.596,0.46,9,-11.666,1,0.0309,0.361,0.324,0.0542,0.742,83.025,audio_features,0pMkNleRk8eFlHZJqIox23,spotify:track:0pMkNleRk8eFlHZJqIox23,https://api.spotify.com/v1/tracks/0pMkNleRk8eFlHZJqIox23,https://api.spotify.com/v1/audio-analysis/0pMkNleRk8eFlHZJqIox23,116240,4,classical
867,0.439,0.251,10,-17.882,1,0.032,0.917,0.925,0.0814,0.373,144.235,audio_features,0qqYRB2WRhZDEjAgIx2CBc,spotify:track:0qqYRB2WRhZDEjAgIx2CBc,https://api.spotify.com/v1/tracks/0qqYRB2WRhZDEjAgIx2CBc,https://api.spotify.com/v1/audio-analysis/0qqYRB2WRhZDEjAgIx2CBc,446667,4,classical
868,0.237,0.205,8,-22.028,0,0.0372,0.968,0.825,0.0801,0.418,82.529,audio_features,0rItp5uREtdlF6aLyKs74F,spotify:track:0rItp5uREtdlF6aLyKs74F,https://api.spotify.com/v1/tracks/0rItp5uREtdlF6aLyKs74F,https://api.spotify.com/v1/audio-analysis/0rItp5uREtdlF6aLyKs74F,294430,3,classical
869,0.578,0.261,10,-17.806,1,0.0545,0.662,0.0,0.0757,0.202,127.968,audio_features,0taioVuY6B5NsjKHr1oXlO,spotify:track:0taioVuY6B5NsjKHr1oXlO,https://api.spotify.com/v1/tracks/0taioVuY6B5NsjKHr1oXlO,https://api.spotify.com/v1/audio-analysis/0taioVuY6B5NsjKHr1oXlO,97627,4,classical
870,0.466,0.218,3,-21.354,1,0.0355,0.992,0.84,0.102,0.287,104.732,audio_features,0tr18PiErqEi9e1PbuUhZR,spotify:track:0tr18PiErqEi9e1PbuUhZR,https://api.spotify.com/v1/tracks/0tr18PiErqEi9e1PbuUhZR,https://api.spotify.com/v1/audio-analysis/0tr18PiErqEi9e1PbuUhZR,112467,1,classical
871,0.35,0.169,0,-22.365,1,0.0449,0.891,0.445,0.268,0.141,134.0,audio_features,0uZkUxHaoNSzs9NKQc4o4J,spotify:track:0uZkUxHaoNSzs9NKQc4o4J,https://api.spotify.com/v1/tracks/0uZkUxHaoNSzs9NKQc4o4J,https://api.spotify.com/v1/audio-analysis/0uZkUxHaoNSzs9NKQc4o4J,469240,4,classical
872,0.289,0.0601,10,-23.665,1,0.0341,0.951,0.000161,0.252,0.265,104.657,audio_features,0vZy2pO9OZL20f4vmsU0jQ,spotify:track:0vZy2pO9OZL20f4vmsU0jQ,https://api.spotify.com/v1/tracks/0vZy2pO9OZL20f4vmsU0jQ,https://api.spotify.com/v1/audio-analysis/0vZy2pO9OZL20f4vmsU0jQ,311520,4,classical
